wall,step,seg,time_left_s,x,y,z,vx,vy,vz,on_floor,fwd,back,left,right,jump,brake,oob,reward,done,outcome,goal_d
4.4,153783,1,286.03,33.20,49.99,0.56,-5.39,-1.75,0.00,1,0.34,0.00,0.00,0.94,0,1,0,-0.02,0,,23.9
4.5,153784,1,285.96,32.89,49.88,0.56,-4.99,-1.85,0.00,1,0.00,0.74,0.55,0.00,0,0,0,-0.02,0,,23.9
4.5,153785,1,285.90,32.56,49.75,0.56,-4.76,-1.95,0.00,1,0.56,0.00,0.00,0.68,0,0,0,0.98,0,,22.9
4.5,153786,1,285.83,32.28,49.64,0.56,-3.96,-1.56,0.00,1,0.38,0.00,0.00,0.93,0,1,0,-0.02,0,,22.9
4.5,153787,1,285.77,32.05,49.56,0.56,-3.59,-1.02,0.00,1,0.79,0.00,0.47,0.00,0,0,0,-0.02,0,,22.9
4.5,153788,1,285.70,31.81,49.52,0.56,-3.67,-0.19,0.00,1,0.87,0.00,0.11,0.00,0,0,0,0.98,0,,21.9
4.6,153789,1,285.64,31.58,49.53,0.56,-3.67,0.60,0.00,1,0.88,0.00,0.14,0.00,0,0,0,-0.02,0,,21.9
4.6,153790,1,285.58,31.35,49.59,0.56,-3.30,0.97,0.00,1,0.00,0.16,0.00,0.99,0,1,0,-0.02,0,,21.9
4.6,153791,1,285.51,31.14,49.65,0.56,-3.49,0.74,0.00,1,0.00,0.16,0.90,0.00,0,0,0,-0.02,0,,21.9
4.6,153792,1,285.45,30.90,49.68,0.56,-3.84,0.20,0.00,1,0.00,0.88,0.16,0.00,0,0,0,-0.02,0,,21.9
4.6,153793,1,285.39,30.67,49.67,0.56,-3.45,-0.32,0.00,1,0.00,0.02,0.00,0.91,0,0,0,0.98,0,,20.9
4.7,153794,1,285.32,30.45,49.65,0.56,-3.51,0.01,0.00,1,0.52,0.00,0.70,0.00,0,0,0,-0.02,0,,20.9
4.7,153795,1,285.26,30.21,49.66,0.56,-4.07,-0.11,0.00,1,0.00,0.34,0.86,0.00,0,0,0,-0.02,0,,20.9
4.7,153796,1,285.19,29.94,49.65,0.56,-4.27,0.05,0.00,1,0.92,0.00,0.00,0.04,0,0,0,-0.02,0,,20.9
4.7,153797,1,285.13,29.66,49.67,0.56,-4.49,0.64,0.00,1,0.50,0.00,0.72,0.00,0,0,0,0.98,0,,19.9
4.8,153798,1,285.07,29.36,49.73,0.56,-4.85,1.12,0.00,1,0.69,0.00,0.61,0.00,0,0,0,-0.02,0,,19.9
4.8,153799,1,285.00,29.05,49.81,0.56,-5.15,1.60,0.00,1,0.62,0.00,0.66,0.00,0,0,0,-0.02,0,,19.9
4.8,153800,1,284.94,28.71,49.92,0.56,-4.65,1.54,0.00,1,0.00,0.30,0.00,0.96,0,1,0,0.98,0,,18.9
4.8,153801,1,284.87,28.44,50.02,0.56,-4.42,1.54,0.00,1,0.49,0.00,0.72,0.00,0,0,0,-0.02,0,,18.9
4.8,153802,1,284.81,28.15,50.12,0.56,-4.30,1.58,0.00,1,0.00,0.33,0.00,0.94,0,1,0,-0.02,0,,18.9
4.9,153803,1,284.75,27.89,50.22,0.78,-3.93,1.46,6.86,1,0.50,0.00,0.78,0.00,1,0,0,0.39,0,,18.5
4.9,153804,1,284.68,27.64,50.31,1.17,-4.16,1.43,5.60,0,0.00,0.71,0.62,0.00,0,0,0,0.88,0,,17.5
4.9,153805,1,284.62,27.37,50.39,1.48,-4.26,1.40,4.34,0,0.87,0.00,0.00,0.08,0,0,0,-0.12,0,,17.5
4.9,153806,1,284.55,27.09,50.49,1.72,-4.33,1.29,3.02,0,0.00,0.87,0.28,0.00,0,0,0,-0.12,0,,17.5
4.9,153807,1,284.49,26.81,50.56,1.87,-4.41,1.27,1.76,0,0.84,0.00,0.18,0.00,0,0,0,0.88,0,,16.5
5.0,153808,1,284.43,26.53,50.65,1.94,-4.56,1.48,0.50,0,0.45,0.00,0.84,0.00,0,0,0,-0.12,0,,16.5
5.0,153809,1,284.36,26.22,50.76,1.93,-4.75,1.69,-0.82,0,0.89,0.00,0.19,0.00,0,0,0,-0.12,0,,16.5
5.0,153810,1,284.30,25.92,50.87,1.83,-4.72,1.94,-2.08,0,0.78,0.00,0.00,0.52,0,0,0,-0.12,0,,16.5
5.0,153811,1,284.24,25.63,51.00,1.66,-4.66,2.20,-3.34,0,0.93,0.00,0.15,0.00,0,0,0,0.88,0,,15.5
5.0,153812,1,284.17,25.32,51.16,1.39,-4.73,2.47,-4.66,0,0.86,0.00,0.24,0.00,0,0,0,0.29,0,,15.1
5.1,153813,1,284.11,25.01,51.32,1.06,-4.95,2.63,-5.92,0,0.39,0.00,0.86,0.00,0,0,0,-0.12,0,,15.1
5.1,153814,1,284.04,24.69,51.49,0.64,-5.07,2.82,-7.18,0,0.90,0.00,0.00,0.27,0,0,0,0.88,0,,14.1
5.1,153815,1,283.98,24.39,51.76,0.74,-4.63,4.48,2.58,0,0.83,0.00,0.28,0.00,0,0,0,-0.12,0,,14.1
5.1,153816,1,283.91,24.09,52.05,0.86,-4.81,4.66,1.32,0,0.32,0.00,0.83,0.00,0,0,0,-0.12,0,,14.1
5.2,153817,1,283.85,23.78,52.35,0.90,-5.06,4.81,0.06,0,0.69,0.00,0.64,0.00,0,0,0,1.29,0,,12.7
5.2,153818,1,283.79,23.44,52.67,0.86,-5.24,5.06,-1.26,1,0.89,0.00,0.36,0.00,0,0,0,-0.02,0,,12.7
5.2,153819,1,283.72,23.10,53.00,0.74,-5.35,5.08,-2.52,0,0.00,0.87,0.26,0.00,0,0,0,-0.12,0,,12.7
5.2,153820,1,283.66,22.76,53.32,0.56,-6.16,5.48,0.00,0,0.23,0.00,0.89,0.00,0,0,0,1.29,0,,11.2
5.2,153821,1,283.59,22.34,53.66,0.56,-6.50,5.24,0.00,1,0.50,0.00,0.81,0.00,0,0,0,-0.02,0,,11.2
5.3,153822,1,283.53,21.92,53.99,0.56,-6.71,4.88,0.00,1,0.00,0.84,0.42,0.00,0,0,0,-0.02,0,,11.2
5.3,153823,1,283.47,21.50,54.27,0.56,-6.88,4.13,0.00,1,0.00,0.27,0.87,0.00,0,0,0,1.39,0,,9.8
5.3,153824,1,283.40,21.04,54.52,0.56,-6.68,3.40,0.00,1,0.00,0.81,0.00,0.24,0,0,0,-0.02,0,,9.8
5.3,153825,1,283.34,20.63,54.70,0.56,-6.44,2.57,0.00,1,0.00,0.95,0.20,0.00,0,0,0,0.98,0,,8.8
5.3,153826,1,283.27,20.22,54.84,0.56,-6.61,1.83,0.00,1,0.00,0.39,0.83,0.00,0,0,0,-0.02,0,,8.8
5.4,153827,1,283.21,19.77,54.94,0.56,-6.95,1.15,0.00,1,0.00,0.69,0.64,0.00,0,0,0,0.98,0,,7.8
5.4,153828,1,283.15,19.34,54.99,0.56,-6.64,0.68,0.00,1,0.00,0.16,0.00,0.99,0,1,0,-0.02,0,,7.8
5.4,153829,1,283.08,18.93,55.02,0.56,-6.39,0.07,0.00,1,0.00,0.76,0.43,0.00,0,0,0,-0.02,0,,7.8
5.4,153830,1,283.02,18.52,55.01,0.56,-6.19,0.01,0.00,1,0.91,0.00,0.00,0.10,0,0,0,0.98,0,,6.8
5.5,153831,1,282.95,18.14,55.02,0.56,-5.62,0.18,0.00,1,0.00,0.65,0.00,0.67,0,0,0,-0.02,0,,6.8
5.5,153832,1,282.89,17.80,55.02,0.56,-5.39,0.09,0.00,1,0.54,0.00,0.78,0.00,0,0,0,0.98,0,,5.8
5.5,153833,1,282.82,17.43,55.04,0.56,-5.85,0.45,0.00,1,0.26,0.00,0.86,0.00,0,0,0,-0.02,0,,5.8
5.5,153834,1,282.76,17.07,55.07,0.56,-5.34,0.44,0.00,1,0.00,0.08,0.00,1.00,0,1,0,-0.02,0,,5.8
5.5,153835,1,282.70,16.74,55.09,0.56,-5.44,0.14,0.00,1,0.00,0.35,0.86,0.00,0,0,0,0.98,0,,4.8
5.6,153836,1,282.63,16.39,55.09,0.56,-5.00,-0.20,0.00,1,0.00,0.40,0.00,0.82,0,0,0,-0.02,0,,4.8
5.6,153837,1,282.57,16.08,55.07,0.56,-5.13,-0.53,0.00,1,0.00,0.33,0.82,0.00,0,0,0,-0.02,0,,4.8
5.6,153838,1,282.51,15.74,55.03,0.56,-5.59,-0.49,0.00,1,0.50,0.00,0.77,0.00,0,0,0,0.98,0,,3.8
5.6,153839,1,282.44,15.35,55.01,0.56,-6.10,-0.31,0.00,1,0.03,0.00,0.93,0.00,0,0,0,-0.02,0,,3.8
5.6,153840,1,282.38,14.96,55.00,0.56,-6.25,0.21,0.00,1,0.78,0.00,0.43,0.00,0,0,0,-0.02,0,,3.8
5.7,153841,1,282.31,14.56,55.03,0.56,-6.47,0.66,0.00,1,0.24,0.00,0.91,0.00,0,0,0,0.98,0,,2.8
5.7,153842,1,282.25,14.12,55.08,0.56,-6.90,0.52,0.00,1,0.00,0.41,0.80,0.00,0,0,0,-0.02,0,,2.8
5.7,153843,1,282.19,13.68,55.10,0.56,-6.87,0.66,0.00,1,0.91,0.00,0.00,0.05,0,0,0,0.39,0,,2.4
5.7,153844,1,282.12,13.25,55.17,0.56,-6.82,1.07,0.00,1,0.04,0.00,0.92,0.00,0,0,0,0.98,0,,1.4
5.8,153845,1,282.06,12.79,55.23,0.56,-7.08,0.62,0.00,1,0.00,0.83,0.28,0.00,0,0,0,10.39,1,arrived,1.0
6.3,153846,2,280.47,19.37,58.63,0.88,-0.01,0.07,-1.92,0,0.88,0.00,0.17,0.00,0,0,0,-0.12,0,,19.4
6.3,153847,2,280.41,19.37,58.63,0.72,-0.10,0.08,-3.18,0,0.00,0.84,0.31,0.00,0,0,0,-0.12,0,,19.4
6.3,153848,2,280.35,19.33,58.63,0.60,-1.80,-0.30,1.61,0,0.00,0.61,0.00,0.79,0,1,0,-0.12,0,,19.4
6.3,153849,2,280.28,19.22,58.60,0.66,-1.79,-0.35,0.29,0,0.46,0.00,0.79,0.00,0,0,0,-0.12,0,,19.4
6.4,153850,2,280.22,19.10,58.59,0.64,-1.84,-0.17,-0.97,1,0.70,0.00,0.00,0.57,0,0,0,-0.02,0,,19.4
6.4,153851,2,280.15,19.00,58.59,0.58,-0.91,0.33,0.66,0,0.59,0.00,0.71,0.00,0,0,0,-0.12,0,,19.4
6.4,153852,2,280.09,18.93,58.61,0.57,-1.15,0.25,-0.66,0,0.00,0.62,0.69,0.00,0,0,0,-0.12,0,,19.4
6.4,153853,2,280.03,18.83,58.61,0.56,-1.49,-0.14,0.00,0,0.00,0.55,0.00,0.72,0,0,0,0.88,0,,18.4
6.5,153854,2,279.96,18.75,58.59,0.56,-1.32,-0.17,0.00,1,0.68,0.00,0.64,0.00,0,0,0,-0.02,0,,18.4
6.5,153855,2,279.90,18.65,58.60,0.56,-1.98,0.27,0.00,1,0.27,0.00,0.84,0.00,0,0,0,-0.02,0,,18.4
6.5,153856,2,279.83,18.50,58.62,0.56,-2.27,-0.01,0.00,1,0.00,0.83,0.00,0.05,0,0,0,-0.02,0,,18.4
6.5,153857,2,279.77,18.36,58.59,0.56,-2.42,-0.77,0.00,1,0.00,0.78,0.40,0.00,0,0,0,-0.02,0,,18.4
6.5,153858,2,279.70,18.19,58.52,0.56,-2.94,-1.20,0.00,1,0.00,0.11,0.94,0.00,0,0,0,-0.02,0,,18.4
6.6,153859,2,279.64,17.98,58.44,0.56,-3.17,-1.60,0.00,1,0.00,0.90,0.00,0.14,0,0,0,-0.02,0,,18.4
6.6,153860,2,279.58,17.79,58.31,0.56,-3.19,-2.24,0.00,1,0.00,0.61,0.69,0.00,0,0,0,0.98,0,,17.4
6.6,153861,2,279.51,17.56,58.15,0.56,-3.70,-2.67,0.00,1,0.00,0.55,0.75,0.00,0,0,0,-0.02,0,,17.4
6.6,153862,2,279.45,17.31,57.97,0.56,-4.03,-3.16,0.00,1,0.00,0.85,0.32,0.00,0,0,0,-0.43,0,,17.8
6.6,153863,2,279.39,17.06,57.75,0.56,-3.72,-3.64,0.00,1,0.00,0.54,0.00,0.75,0,0,0,-0.02,0,,17.8
6.7,153864,2,279.32,16.83,57.50,0.56,-3.78,-3.98,0.00,1,0.00,0.59,0.71,0.00,0,0,0,0.98,0,,16.8
6.7,153865,2,279.26,16.58,57.25,0.56,-4.10,-3.74,0.00,1,0.73,0.00,0.39,0.00,0,0,0,-0.02,0,,16.8
6.7,153866,2,279.19,16.31,57.03,0.56,-4.40,-3.35,0.00,1,0.00,0.49,0.77,0.00,0,0,0,-0.43,0,,17.2
6.7,153867,2,279.13,16.03,56.81,0.56,-3.93,-3.32,0.00,1,0.01,0.00,0.00,0.93,0,0,0,-0.02,0,,17.2
6.8,153868,2,279.07,15.78,56.61,0.56,-4.14,-2.96,0.00,1,0.31,0.00,0.88,0.00,0,0,0,0.98,0,,16.2
6.8,153869,2,279.00,15.51,56.43,0.56,-4.13,-2.86,0.00,1,0.00,0.56,0.00,0.73,0,0,0,-0.02,0,,16.2
6.8,153870,2,278.94,15.24,56.24,0.56,-4.30,-3.00,0.00,1,0.00,0.24,0.91,0.00,0,0,0,-0.02,0,,16.2
6.8,153871,2,278.87,14.95,56.05,0.56,-4.90,-2.88,0.00,1,0.16,0.00,0.88,0.00,0,0,0,-0.43,0,,16.7
6.8,153872,2,278.81,14.63,55.87,0.56,-5.22,-2.99,0.00,1,0.00,0.87,0.22,0.00,0,0,0,0.98,0,,15.7
6.9,153873,2,278.75,14.27,55.66,0.56,-5.57,-3.22,0.00,1,0.00,0.25,0.87,0.00,0,0,0,-0.02,0,,15.7
6.9,153874,2,278.68,13.91,55.46,0.56,-6.01,-2.92,0.00,1,0.51,0.00,0.77,0.00,0,0,0,-0.02,0,,15.7
6.9,153875,2,278.62,13.52,55.29,0.56,-6.38,-2.69,0.00,1,0.00,0.49,0.78,0.00,0,0,0,0.98,0,,14.7
6.9,153876,2,278.55,13.08,55.11,0.56,-6.80,-2.87,0.00,1,0.00,0.28,0.85,0.00,0,0,0,-0.43,0,,15.1
6.9,153877,2,278.49,12.64,54.92,0.56,-7.10,-3.19,0.00,1,0.00,0.61,0.72,0.00,0,0,0,0.98,0,,14.1
7.0,153878,2,278.43,12.18,54.72,0.56,-7.44,-2.91,0.00,1,0.39,0.00,0.83,0.00,0,0,0,-0.02,0,,14.1
7.0,153879,2,278.36,11.69,54.55,0.56,-7.23,-2.18,0.00,1,0.90,0.00,0.00,0.14,0,0,0,0.98,0,,13.1
7.0,153880,2,278.30,11.26,54.42,0.56,-6.47,-2.08,0.00,1,0.00,0.34,0.00,0.84,0,0,0,-0.02,0,,13.1
7.0,153881,2,278.24,10.86,54.30,0.56,-6.52,-1.82,0.00,1,0.34,0.00,0.86,0.00,0,0,0,0.98,0,,12.1
7.0,153882,2,278.17,10.42,54.19,0.56,-6.94,-1.41,0.00,1,0.37,0.00,0.83,0.00,0,0,0,-0.02,0,,12.1
7.1,153883,2,278.11,9.97,54.12,0.56,-7.16,-0.83,0.00,1,0.67,0.00,0.60,0.00,0,0,0,-0.43,0,,12.5
7.1,153884,2,278.04,9.51,54.08,0.56,-7.37,-0.66,0.00,1,0.00,0.47,0.76,0.00,0,0,0,0.98,0,,11.5
7.1,153885,2,277.98,9.03,54.03,0.56,-7.11,-0.90,0.00,1,0.00,0.01,0.00,0.94,0,0,0,-0.02,0,,11.5
7.1,153886,2,277.91,8.60,53.98,0.56,-6.80,-0.65,0.00,1,0.50,0.00,0.79,0.00,0,0,0,0.98,0,,10.5
7.2,153887,2,277.85,8.17,53.93,0.56,-6.45,-0.96,0.00,1,0.00,0.87,0.00,0.42,0,0,0,-0.02,0,,10.5
7.2,153888,2,277.79,7.77,53.86,0.56,-6.09,-0.90,0.00,1,0.89,0.00,0.19,0.00,0,0,0,0.98,0,,9.5
7.2,153889,2,277.72,7.37,53.82,0.56,-6.44,-0.58,0.00,1,0.07,0.00,0.90,0.00,0,0,0,-0.02,0,,9.5
7.2,153890,2,277.66,6.95,53.78,0.56,-6.91,-0.66,0.00,1,0.00,0.34,0.89,0.00,0,0,0,-0.02,0,,9.5
7.2,153891,2,277.59,6.48,53.72,0.56,-7.16,-1.23,0.00,1,0.00,0.89,0.27,0.00,0,0,0,0.98,0,,8.5
7.3,153892,2,277.53,6.03,53.62,0.56,-7.39,-1.65,0.00,1,0.00,0.07,0.95,0.00,0,0,0,-0.02,0,,8.5
7.3,153893,2,277.47,5.55,53.52,0.56,-7.83,-1.54,0.00,1,0.21,0.00,0.90,0.00,0,0,0,0.39,0,,8.1
7.3,153894,2,277.40,5.03,53.44,0.56,-7.56,-0.95,0.00,1,0.88,0.00,0.00,0.26,0,0,0,-0.02,0,,8.1
7.3,153895,2,277.34,4.57,53.40,0.56,-7.27,-0.23,0.00,1,0.78,0.00,0.39,0.00,0,0,0,0.39,0,,7.7
7.3,153896,2,277.27,4.11,53.40,0.56,-7.45,0.12,0.00,1,0.00,0.11,0.90,0.00,0,0,0,-0.02,0,,7.7
7.4,153897,2,277.21,3.61,53.41,0.56,-7.76,0.30,0.00,1,0.61,0.00,0.68,0.00,0,0,0,0.39,0,,7.2
7.4,153898,2,277.15,3.13,53.43,0.56,-7.22,0.18,0.00,1,0.00,0.48,0.00,0.75,0,0,0,-0.02,0,,7.2
7.4,153899,2,277.08,2.70,53.43,0.56,-6.37,-0.04,0.00,1,0.00,0.03,0.00,1.00,0,1,0,0.39,0,,6.8
7.4,153900,2,277.02,2.31,53.44,0.56,-5.52,0.28,0.00,1,0.65,0.00,0.00,0.67,0,0,0,-0.02,0,,6.8
7.5,153901,2,276.95,1.99,53.47,0.56,-4.70,0.58,0.00,1,0.23,0.00,0.00,0.90,0,0,0,-0.02,0,,6.8
7.5,153902,2,276.89,1.72,53.51,0.56,-4.23,0.95,0.00,1,0.85,0.00,0.33,0.00,0,0,0,0.39,0,,6.4
7.5,153903,2,276.82,1.44,53.60,0.56,-4.01,1.67,0.00,1,0.87,0.00,0.00,0.34,0,0,0,-0.02,0,,6.4
7.5,153904,2,276.76,1.21,53.73,0.56,-3.48,2.31,0.00,1,0.86,0.00,0.00,0.32,0,0,0,-0.02,0,,6.4
7.5,153905,2,276.70,1.00,53.89,0.56,-3.10,2.94,0.00,1,0.90,0.00,0.00,0.06,0,0,0,-0.02,0,,6.4
7.6,153906,2,276.63,0.81,54.11,0.56,-2.77,3.59,0.00,1,0.88,0.00,0.00,0.34,0,0,0,0.39,0,,6.0
7.6,153907,2,276.57,0.65,54.35,0.56,-2.40,3.49,0.00,1,0.00,0.91,0.00,0.25,0,0,0,0.98,0,,5.0
7.6,153908,2,276.51,0.50,54.54,0.56,-2.55,2.90,0.00,1,0.00,0.02,0.87,0.00,0,0,0,-0.02,0,,5.0
7.6,153909,2,276.44,0.31,54.73,0.56,-3.06,3.04,0.00,1,0.83,0.00,0.44,0.00,0,0,0,-0.02,0,,5.0
7.6,153910,2,276.38,0.11,54.94,0.56,-2.83,3.52,0.00,1,0.67,0.00,0.00,0.66,0,0,0,-0.02,0,,5.0
7.7,153911,2,276.31,-0.04,55.17,0.56,-2.48,3.95,0.00,1,0.83,0.00,0.37,0.00,0,0,0,0.98,0,,4.0
7.7,153912,2,276.25,-0.22,55.45,0.56,-2.91,4.28,0.00,1,0.38,0.00,0.86,0.00,0,0,0,-0.43,0,,4.4
7.7,153913,2,276.19,-0.42,55.72,0.56,-3.12,3.92,0.00,1,0.00,0.86,0.00,0.18,0,0,0,-0.02,0,,4.4
7.7,153914,2,276.12,-0.60,55.94,0.56,-2.67,3.58,0.00,1,0.68,0.00,0.00,0.56,0,0,0,-0.02,0,,4.4
7.8,153915,2,276.06,-0.76,56.19,0.56,-2.29,4.07,0.00,1,0.90,0.00,0.16,0.00,0,0,0,0.98,0,,3.4
7.8,153916,2,275.99,-0.89,56.46,0.56,-1.70,4.33,0.00,1,0.46,0.00,0.00,0.81,0,0,0,-0.02,0,,3.4
7.8,153917,2,275.93,-0.97,56.74,0.56,-0.91,4.41,0.00,1,0.14,0.00,0.00,0.78,0,0,0,-0.02,0,,3.4
7.8,153918,2,275.87,-1.01,57.03,0.56,-0.26,4.59,0.00,1,0.62,0.00,0.00,0.62,0,0,0,-0.02,0,,3.4
7.8,153919,2,275.80,-1.01,57.31,0.56,0.16,4.07,0.00,1,0.00,0.78,0.00,0.52,0,0,0,0.98,0,,2.4
7.9,153920,2,275.74,-0.98,57.54,0.56,0.71,3.38,0.00,1,0.00,0.47,0.00,0.80,0,0,0,-0.02,0,,2.4
7.9,153921,2,275.67,-0.94,57.75,0.56,0.31,2.96,0.00,1,0.00,0.10,0.89,0.00,0,0,0,-0.02,0,,2.4
7.9,153922,2,275.61,-0.93,57.93,0.56,0.20,2.92,0.00,1,0.45,0.00,0.00,0.78,0,0,0,-0.02,0,,2.4
7.9,153923,2,275.55,-0.91,58.12,0.56,0.26,2.86,0.00,1,0.00,0.30,0.87,0.00,0,0,0,-0.02,0,,2.4
7.9,153924,2,275.48,-0.91,58.29,0.56,0.21,2.48,0.00,1,0.00,0.11,0.00,0.91,0,0,0,0.98,0,,1.4
8.0,153925,2,275.42,-0.87,58.44,0.56,0.97,2.18,0.00,1,0.00,0.19,0.00,0.87,0,0,0,-0.02,0,,1.4
8.0,153926,2,275.36,-0.79,58.56,0.56,1.19,1.67,0.00,1,0.00,0.83,0.40,0.00,0,0,0,-0.02,0,,1.4
8.0,153927,2,275.29,-0.72,58.64,0.56,1.06,0.80,0.00,1,0.00,0.84,0.00,0.33,0,0,0,9.98,1,arrived,1.4
8.3,153928,3,274.28,0.00,59.00,0.56,0.33,0.02,0.00,1,0.00,0.79,0.35,0.00,0,0,0,-0.02,0,,29.0
8.4,153929,3,274.22,0.01,58.97,0.56,0.05,-0.79,0.00,1,0.00,0.94,0.17,0.00,0,0,0,-0.02,0,,29.0
8.4,153930,3,274.15,0.02,58.91,0.56,0.23,-1.06,0.00,1,0.52,0.00,0.00,0.73,0,0,0,-0.02,0,,29.0
8.4,153931,3,274.09,0.05,58.86,0.56,0.47,-0.35,0.00,1,0.98,0.00,0.21,0.00,0,1,0,-0.02,0,,29.0
8.4,153932,3,274.03,0.08,58.86,0.56,0.71,0.05,0.00,1,0.00,0.08,0.00,0.93,0,0,0,-0.02,0,,29.0
8.5,153933,3,273.96,0.15,58.85,0.56,1.37,-0.30,0.00,1,0.00,0.68,0.00,0.65,0,0,0,-0.02,0,,29.0
8.5,153934,3,273.90,0.25,58.81,0.56,1.55,-1.10,0.00,1,0.00,0.91,0.00,0.14,0,0,0,-0.02,0,,29.0
8.5,153935,3,273.83,0.35,58.71,0.56,1.74,-1.84,0.00,1,0.00,0.81,0.00,0.53,0,0,0,-0.02,0,,29.0
8.5,153936,3,273.77,0.45,58.58,0.56,1.21,-2.09,0.00,1,0.00,0.25,0.92,0.00,0,0,0,-0.02,0,,29.0
8.5,153937,3,273.70,0.51,58.44,0.56,1.06,-2.15,0.00,1,0.00,0.01,0.00,0.89,0,0,0,-0.02,0,,29.0
8.6,153938,3,273.64,0.60,58.30,0.56,1.66,-2.42,0.00,1,0.00,0.71,0.00,0.61,0,0,0,-0.02,0,,29.0
8.6,153939,3,273.58,0.72,58.14,0.56,2.28,-2.58,0.00,1,0.00,0.11,0.00,0.92,0,0,0,-0.02,0,,29.0
8.6,153940,3,273.51,0.89,57.96,0.56,2.81,-2.92,0.00,1,0.00,0.65,0.00,0.65,0,0,0,1.39,0,,27.6
8.6,153941,3,273.45,1.07,57.77,0.56,2.61,-3.24,0.00,1,0.00,0.43,0.84,0.00,0,0,0,-0.02,0,,27.6
8.6,153942,3,273.39,1.21,57.55,0.56,2.20,-3.59,0.00,1,0.00,0.80,0.00,0.41,0,0,0,-0.02,0,,27.6
8.7,153943,3,273.32,1.35,57.30,0.56,1.80,-4.14,0.00,1,0.00,0.76,0.54,0.00,0,0,0,-0.02,0,,27.6
8.7,153944,3,273.26,1.45,57.03,0.56,1.78,-4.21,0.00,1,0.17,0.00,0.00,0.84,0,0,0,0.39,0,,27.2
8.7,153945,3,273.19,1.57,56.76,0.56,1.80,-4.58,0.00,1,0.00,0.95,0.11,0.00,0,0,0,-0.02,0,,27.2
8.7,153946,3,273.13,1.68,56.43,0.56,1.48,-5.22,0.00,1,0.00,0.89,0.26,0.00,0,0,0,-0.02,0,,27.2
8.8,153947,3,273.07,1.78,56.09,0.56,1.68,-5.60,0.00,1,0.00,0.66,0.00,0.61,0,0,0,0.39,0,,26.8
8.8,153948,3,273.00,1.90,55.73,0.56,2.17,-5.86,0.00,1,0.00,0.59,0.00,0.76,0,0,0,0.98,0,,25.8
8.8,153949,3,272.94,2.06,55.35,0.56,2.78,-5.45,0.00,1,0.38,0.00,0.00,0.83,0,0,0,-0.02,0,,25.8
8.8,153950,3,272.87,2.26,55.02,0.56,3.29,-5.16,0.00,1,0.00,0.49,0.00,0.71,0,0,0,0.39,0,,25.4
8.8,153951,3,272.81,2.48,54.69,0.56,3.67,-5.38,0.00,1,0.00,0.67,0.00,0.60,0,0,0,-0.02,0,,25.4
8.9,153952,3,272.75,2.73,54.32,0.56,3.89,-5.78,0.00,1,0.00,0.83,0.00,0.43,0,0,0,-0.02,0,,25.4
8.9,153953,3,272.68,2.97,53.96,0.56,3.56,-5.38,0.00,1,0.83,0.00,0.56,0.00,0,1,0,1.39,0,,24.0
8.9,153954,3,272.62,3.17,53.64,0.56,3.01,-5.17,0.00,1,0.00,0.83,0.42,0.00,0,0,0,-0.02,0,,24.0
8.9,153955,3,272.55,3.35,53.28,0.56,2.48,-5.68,0.00,1,0.00,0.85,0.28,0.00,0,0,0,-0.02,0,,24.0
8.9,153956,3,272.49,3.50,52.91,0.56,2.40,-6.08,0.00,1,0.00,0.71,0.00,0.53,0,0,0,0.39,0,,23.6
9.0,153957,3,272.43,3.66,52.52,0.56,2.84,-6.30,0.00,1,0.00,0.44,0.00,0.83,0,0,0,-0.02,0,,23.6
9.0,153958,3,272.36,3.87,52.10,0.56,3.19,-6.54,0.00,1,0.00,0.86,0.00,0.30,0,0,0,0.39,0,,23.1
9.0,153959,3,272.30,4.07,51.67,0.56,3.36,-6.86,0.00,1,0.00,0.68,0.00,0.59,0,0,0,0.98,0,,22.1
9.0,153960,3,272.24,4.30,51.23,0.56,3.77,-6.98,0.00,1,0.00,0.43,0.00,0.82,0,0,0,-0.02,0,,22.1
9.0,153961,3,272.17,4.56,50.77,0.56,4.07,-7.19,0.00,1,0.00,0.91,0.00,0.14,0,0,0,0.39,0,,21.7
9.1,153962,3,272.11,4.82,50.30,0.56,4.20,-7.53,0.00,1,0.00,0.71,0.00,0.61,0,0,0,-0.02,0,,21.7
9.1,153963,3,272.04,5.09,49.82,0.56,4.53,-7.68,0.00,1,0.00,0.53,0.00,0.77,0,0,0,1.39,0,,20.3
9.1,153964,3,271.98,5.41,49.31,0.56,4.96,-7.70,0.00,1,0.00,0.46,0.00,0.77,0,0,0,-0.02,0,,20.3
9.1,153965,3,271.91,5.73,48.84,0.56,5.40,-7.34,0.00,1,0.33,0.00,0.00,0.88,0,0,0,0.39,0,,19.9
9.2,153966,3,271.85,6.09,48.39,0.56,5.82,-6.93,0.00,1,0.00,0.44,0.00,0.81,0,0,0,0.98,0,,18.9
9.2,153967,3,271.79,6.48,47.93,0.56,5.78,-7.16,0.00,1,0.00,0.89,0.10,0.00,0,0,0,0.39,0,,18.5
9.2,153968,3,271.72,6.84,47.47,0.56,5.76,-7.38,0.00,1,0.00,0.06,0.00,0.91,0,0,0,-0.02,0,,18.5
9.2,153969,3,271.66,7.20,47.00,0.56,5.64,-7.45,0.00,1,0.00,0.66,0.63,0.00,0,0,0,1.39,0,,17.1
9.2,153970,3,271.59,7.56,46.51,0.56,5.37,-7.29,0.00,1,0.10,0.00,0.00,0.93,0,0,0,-0.02,0,,17.1
