round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,1838,-29.24,14.75,20.84,-5.93,2.19,6.32,1,-37.2,27.0,14.61,0.0,0.0,-37.7,19.5,1,0,0,0.00,1.04,0.95,0.00,0
1,1839,-29.64,14.86,20.84,-6.33,1.38,6.47,1,-37.2,27.0,14.30,0.0,0.0,-37.7,19.5,1,0,0,0.00,1.00,1.00,0.00,0
1,1840,-30.06,14.93,20.84,-6.94,0.72,6.98,1,-37.2,27.0,14.03,0.0,0.0,-37.7,19.5,1,0,0,0.00,0.64,1.26,0.00,0
1,1841,-30.50,14.98,20.84,-6.58,1.00,6.66,1,-37.2,27.0,13.76,0.0,0.0,-37.7,19.5,1,0,0,1.13,0.00,0.00,0.82,0
1,1842,-30.90,15.06,20.84,-5.94,1.64,6.16,1,-37.2,27.0,13.50,0.0,0.0,-37.7,19.5,1,0,0,1.17,0.00,0.00,0.60,0
1,1843,-31.28,15.16,20.84,-6.24,1.30,6.38,1,-37.2,27.0,13.23,0.0,0.0,-37.7,19.5,1,0,0,0.00,0.66,1.14,0.00,0
1,1844,-31.69,15.26,20.84,-6.35,1.82,6.60,1,-37.2,27.0,12.97,0.0,0.0,-37.7,19.5,1,0,0,1.34,0.00,0.36,0.00,0
1,1845,-32.10,15.41,20.84,-6.45,2.72,7.00,1,-37.2,27.0,12.67,0.0,0.0,-37.7,19.5,1,0,0,1.24,0.00,0.63,0.00,0
1,1846,-32.53,15.59,20.84,-7.05,3.02,7.67,1,-37.2,27.0,12.32,0.0,0.0,-37.7,19.5,1,0,0,0.32,0.00,1.28,0.00,0
1,1847,-32.97,15.78,20.84,-6.70,2.60,7.19,1,-37.2,27.0,11.99,0.0,0.0,-37.7,19.5,1,0,0,0.00,1.00,0.00,0.91,0
1,1848,-33.41,15.93,20.84,-7.15,2.22,7.49,1,-37.2,27.0,11.70,0.0,0.0,-37.7,19.5,1,0,0,0.00,0.18,1.40,0.00,0
1,1849,-33.88,16.08,20.84,-7.47,2.82,7.98,1,-37.2,27.0,11.41,0.0,0.0,-37.7,19.5,1,0,0,1.20,0.00,0.69,0.00,0
1,1850,-34.35,16.27,20.84,-6.86,2.83,7.42,1,-37.2,27.0,11.10,0.0,0.0,-37.7,19.5,1,0,0,0.00,0.38,0.00,1.30,0
1,1851,-34.75,16.45,20.84,-5.98,2.93,6.66,1,-37.2,27.0,10.83,0.0,0.0,-37.7,19.5,1,0,0,0.63,0.00,0.00,1.25,0
1,1852,-35.11,16.66,20.84,-5.33,3.52,6.38,1,-37.2,27.0,10.55,0.0,0.0,-37.7,19.5,1,0,0,1.30,0.00,0.00,0.48,0
1,1853,-35.42,16.90,20.84,-4.51,3.76,5.87,1,-37.2,27.0,10.26,0.0,0.0,-37.7,19.5,1,0,0,0.42,0.00,0.00,1.29,0
1,1854,-35.71,17.15,20.84,-4.74,4.27,6.38,1,-37.2,27.0,9.96,0.0,0.0,-37.7,19.5,1,0,0,0.98,0.00,0.98,0.00,0
1,1855,-36.04,17.45,20.84,-5.28,4.92,7.22,1,-37.2,27.0,9.62,0.0,0.0,-37.7,19.5,1,0,0,1.03,0.00,0.93,0.00,0
1,1856,-36.37,17.76,20.84,-5.06,4.48,6.76,1,-37.2,27.0,9.28,0.0,0.0,-37.7,19.5,1,0,0,0.00,1.25,0.00,0.56,0
1,1857,-36.74,18.10,20.84,-4.24,4.42,6.13,1,-37.2,27.0,8.91,0.0,0.0,-37.2,27.0,1,0,0,1.03,0.00,0.00,0.97,0
1,1858,-36.99,18.40,20.84,-3.45,4.89,5.99,1,-37.2,27.0,8.60,0.0,0.0,-37.2,27.0,1,0,0,1.06,0.00,0.00,0.93,0
1,1859,-37.18,18.73,20.84,-2.70,5.39,6.03,1,-37.2,27.0,8.27,0.0,0.0,-37.2,27.0,1,0,0,1.11,0.00,0.00,0.87,0
1,1860,-37.33,19.09,20.84,-1.98,5.96,6.28,1,-37.2,27.0,7.91,0.0,0.0,-37.2,27.0,1,0,0,1.19,0.00,0.00,0.77,0
1,1861,-37.43,19.50,20.84,-1.26,6.51,6.64,1,-37.2,27.0,7.51,0.0,0.0,-37.2,27.0,1,0,0,1.15,0.00,0.00,0.83,0
1,1862,-37.48,19.93,20.84,-0.54,7.07,7.09,1,-37.2,27.0,7.07,0.0,0.0,-37.2,27.0,1,0,0,1.16,0.00,0.00,0.81,0
1,1863,-37.50,20.41,20.84,-0.03,7.75,7.75,1,-37.2,27.0,6.60,0.0,0.0,-37.2,27.0,1,0,0,1.33,0.00,0.00,0.47,0
1,1864,-37.50,20.93,20.84,0.00,8.49,8.49,1,-37.2,27.0,6.08,0.0,0.0,-37.2,27.0,1,0,0,1.41,0.00,0.11,0.00,0
1,1865,-37.49,21.50,20.84,0.36,9.11,9.12,1,-37.2,27.0,5.51,0.0,0.0,-37.2,27.0,1,0,0,1.29,0.00,0.00,0.58,0
1,1866,-37.46,22.10,20.84,0.17,9.71,9.71,1,-37.2,27.0,4.91,0.0,0.0,-37.2,27.0,1,0,0,1.34,0.00,0.45,0.00,0
1,1867,-37.46,22.71,20.84,0.08,9.17,9.17,1,-37.2,27.0,4.30,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.34,0.00,0.06,0
1,1868,-37.45,23.27,20.84,0.14,8.26,8.26,1,-37.2,27.0,3.74,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.34,0.00,0.14,0
1,1869,-37.44,23.76,20.84,0.20,7.35,7.36,1,-37.2,27.0,3.25,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.38,0.00,0.15,0
1,1870,-37.43,24.20,20.84,0.33,6.45,6.46,1,-37.2,27.0,2.81,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.32,0.00,0.31,0
1,1871,-37.40,24.58,20.84,0.35,5.54,5.55,1,-37.2,27.0,2.43,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.37,0.02,0.00,0
1,1872,-37.38,24.90,20.84,0.25,4.64,4.65,1,-37.2,27.0,2.10,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.37,0.20,0.00,0
1,1873,-37.37,25.21,20.84,0.03,5.07,5.07,1,-37.2,27.0,1.80,0.0,0.0,-37.2,27.0,1,0,0,1.37,0.00,0.29,0.00,0
1,1874,-37.37,25.52,20.84,0.12,4.62,4.62,1,-37.2,27.0,1.49,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.29,0.00,0.38,0
1,1875,-37.36,25.79,20.84,0.29,3.73,3.74,1,-37.2,27.0,1.22,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.33,0.00,0.30,0
1,1876,-37.35,26.00,20.84,-0.02,2.92,2.92,1,-37.2,27.0,1.01,0.0,0.0,-37.2,27.0,1,0,0,0.00,1.14,0.82,0.00,0
1,1877,-37.35,26.19,20.84,-0.08,3.41,3.41,1,-37.2,27.0,0.82,0.0,0.0,-37.2,27.0,1,0,0,1.38,0.00,0.00,0.09,0
1,1878,-37.35,26.41,20.84,0.35,3.09,3.11,1,-37.2,27.0,0.61,0.0,0.0,-37.2,27.0,1,2,0,0.00,0.97,0.00,0.92,0
1,1879,-37.30,26.58,20.84,0.90,2.36,2.53,1,-37.2,27.0,0.43,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.01,0.00,0.95,0
1,1880,-37.24,26.74,20.84,0.79,2.82,2.93,1,-37.2,27.0,0.27,0.0,0.0,-37.2,27.0,0,0,0,1.35,0.00,0.38,0.00,0
1,1881,-37.22,26.93,20.84,0.05,2.87,2.87,1,-37.2,27.0,0.08,0.0,0.0,-37.2,27.0,0,0,0,0.00,0.13,1.35,0.00,0
1,1882,-37.21,27.09,20.84,0.36,2.39,2.42,1,-37.2,27.0,0.09,0.0,0.0,-37.2,27.0,0,0,0,0.00,0.74,0.00,1.16,0
1,1883,-37.19,27.22,20.84,0.25,1.63,1.65,1,-37.2,27.0,0.22,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.17,0.56,0.00,0
1,1884,-37.19,27.30,20.84,-0.18,0.83,0.84,1,-37.2,27.0,0.30,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.21,0.73,0.00,0
1,1885,-37.21,27.32,20.84,-0.56,0.00,0.56,1,-37.2,27.0,0.32,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.25,0.59,0.00,0
1,1886,-37.25,27.29,20.84,-0.60,-0.89,1.07,1,-37.2,27.0,0.29,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.38,0.00,0.06,0
1,1887,-37.28,27.20,20.84,-0.34,-1.75,1.78,1,-37.2,27.0,0.22,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.32,0.00,0.44,0
1,1888,-37.29,27.06,20.84,0.17,-2.50,2.51,1,-37.2,27.0,0.11,0.0,0.0,-37.2,27.0,0,0,0,0.00,1.14,0.00,0.77,0
1,1889,-37.25,26.89,20.84,0.96,-2.48,2.66,1,-37.2,27.0,0.12,0.0,0.0,-37.2,27.0,0,0,0,0.22,0.00,0.00,1.35,0
1,1890,-37.18,26.76,20.84,1.09,-1.74,2.05,1,-37.2,27.0,0.24,0.0,0.0,-37.2,27.0,0,0,0,1.36,0.00,0.11,0.00,0
1,1891,-37.10,26.63,20.84,0.75,-1.90,2.04,1,-27.2,13.0,16.85,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.20,0.45,0.00,0
1,1892,-37.07,26.48,20.84,0.35,-2.72,2.74,1,-27.2,13.0,16.71,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.31,0.52,0.00,0
1,1893,-37.06,26.28,20.84,-0.07,-3.53,3.53,1,-27.2,13.0,16.54,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.28,0.55,0.00,0
1,1894,-37.08,26.02,20.84,-0.43,-4.37,4.39,1,-27.2,13.0,16.35,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.30,0.43,0.00,0
1,1895,-37.12,25.71,20.84,-0.71,-5.23,5.28,1,-27.2,13.0,16.12,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.34,0.35,0.00,0
1,1896,-37.17,25.35,20.84,-0.93,-6.11,6.18,1,-27.2,13.0,15.87,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.32,0.27,0.00,0
1,1897,-37.22,24.93,20.84,-0.61,-6.85,6.88,1,-27.2,13.0,15.58,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.23,0.00,0.49,0
1,1898,-37.24,24.47,20.84,0.08,-7.36,7.36,1,-27.2,13.0,15.24,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.01,0.00,0.83,0
1,1899,-37.22,24.01,20.84,0.41,-6.80,6.81,1,-27.2,13.0,14.89,-23.2,13.0,-33.7,15.5,4,0,0,1.23,0.00,0.00,0.40,0
1,1900,-37.20,23.57,20.84,0.24,-7.12,7.12,1,-27.2,13.0,14.55,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.25,0.29,0.00,0
1,1901,-37.20,23.11,20.84,-0.50,-7.16,7.18,1,-27.2,13.0,14.22,-23.2,13.0,-33.7,15.5,4,0,0,0.00,0.26,1.27,0.00,0
1,1902,-37.23,22.66,20.84,-0.07,-6.91,6.91,1,-27.2,13.0,13.93,-23.2,13.0,-33.7,15.5,4,0,0,0.00,0.07,0.00,1.29,0
1,1903,-37.22,22.21,20.84,0.39,-7.36,7.37,1,-27.2,13.0,13.60,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.24,0.00,0.38,0
1,1904,-37.19,21.71,20.84,0.12,-8.02,8.02,1,-27.2,13.0,13.26,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.24,0.48,0.00,0
1,1905,-37.17,21.19,20.84,0.67,-8.04,8.06,1,-27.2,13.0,12.91,-23.2,13.0,-33.7,15.5,4,0,0,0.00,0.25,0.00,1.32,0
1,1906,-37.13,20.67,20.84,0.67,-8.48,8.51,1,-27.2,13.0,12.54,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.30,0.27,0.00,0
1,1907,-37.07,20.13,20.84,1.03,-8.11,8.18,1,-27.2,13.0,12.18,-23.2,13.0,-33.7,15.5,4,0,0,0.68,0.00,0.00,1.12,0
1,1908,-36.99,19.64,20.84,1.56,-7.37,7.54,1,-27.2,13.0,11.83,-23.2,13.0,-33.7,15.5,4,0,0,0.85,0.00,0.00,1.03,0
1,1909,-36.87,19.20,20.84,1.92,-6.54,6.82,1,-27.2,13.0,11.49,-23.2,13.0,-33.7,15.5,4,0,0,1.15,0.00,0.00,0.70,0
1,1910,-36.73,18.80,20.84,2.64,-6.10,6.64,1,-27.2,13.0,11.15,-23.2,13.0,-33.7,15.5,4,0,0,0.01,0.00,0.00,1.36,0
1,1911,-36.54,18.43,20.84,2.98,-5.35,6.12,1,-27.2,13.0,10.81,-23.2,13.0,-33.7,15.5,4,0,0,1.28,0.00,0.00,0.50,0
1,1912,-36.37,18.11,20.84,2.36,-4.94,5.47,1,-27.2,13.0,10.49,-23.2,13.0,-33.7,15.5,4,0,0,0.09,0.00,1.36,0.00,0
1,1913,-36.24,17.78,20.84,1.89,-5.51,5.82,1,-27.2,13.0,10.22,-23.2,13.0,-33.7,15.5,4,0,0,0.00,1.34,0.26,0.00,0
1,1914,-36.11,17.43,20.84,2.19,-5.16,5.60,1,-27.2,13.0,9.95,-23.2,13.0,-33.7,15.5,4,0,0,0.91,0.00,0.00,1.02,0
1,1915,-35.95,17.11,20.84,2.96,-4.73,5.58,1,-27.2,13.0,9.67,-23.2,13.0,-33.7,15.5,4,0,0,0.11,0.00,0.00,1.35,0
1,1916,-35.75,16.83,20.84,2.96,-4.00,4.98,1,-27.2,13.0,9.37,-23.2,13.0,-33.7,15.5,4,0,0,1.32,0.00,0.31,0.00,0
1,1917,-35.51,16.56,20.84,3.20,-2.99,4.38,1,-27.2,13.0,9.04,-23.2,13.0,-28.7,14.5,4,0,0,0.97,0.00,0.00,0.99,0
1,1918,-35.28,16.37,20.84,3.92,-3.13,5.02,1,-27.2,13.0,8.76,-23.2,13.0,-28.7,14.5,4,0,0,0.00,0.71,0.00,1.17,0
1,1919,-35.01,16.18,20.84,4.52,-2.69,5.26,1,-27.2,13.0,8.43,-23.2,13.0,-28.7,14.5,4,0,0,0.87,0.00,0.00,1.07,0
1,1920,-34.69,16.03,20.84,5.28,-2.25,5.74,1,-27.2,13.0,8.08,-23.2,13.0,-28.7,14.5,4,0,0,0.24,0.00,0.00,1.34,0
1,1921,-34.33,15.87,20.84,5.94,-2.67,6.52,1,-27.2,13.0,7.69,-23.2,13.0,-28.7,14.5,4,0,0,0.00,0.89,0.00,1.03,0
1,1922,-33.94,15.71,20.84,6.17,-2.15,6.54,1,-27.2,13.0,7.26,-23.2,13.0,-28.7,14.5,4,0,0,1.23,0.00,0.00,0.59,0
1,1923,-33.53,15.59,20.84,6.82,-1.64,7.01,1,-27.2,13.0,6.84,-23.2,13.0,-28.7,14.5,4,0,0,0.29,0.00,0.00,1.32,0
1,1924,-33.07,15.51,20.84,7.39,-0.98,7.46,1,-27.2,13.0,6.38,-23.2,13.0,-28.7,14.5,4,0,0,0.84,0.00,0.00,1.11,0
1,1925,-32.57,15.45,20.84,8.06,-1.02,8.12,1,-27.2,13.0,5.90,-23.2,13.0,-28.7,14.5,4,0,0,0.00,0.40,0.00,1.32,0
1,1926,-32.03,15.39,20.84,8.78,-0.94,8.83,1,-27.2,13.0,5.39,-23.2,13.0,-28.7,14.5,4,0,0,0.16,0.00,0.00,1.40,0
1,1927,-31.44,15.34,20.84,9.46,-0.73,9.49,1,-27.2,13.0,4.84,-23.2,13.0,-28.7,14.5,4,0,0,0.18,0.00,0.00,1.40,0
1,1928,-30.83,15.27,20.84,9.49,-1.35,9.58,1,-27.2,13.0,4.28,-23.2,13.0,-28.7,14.5,4,0,0,0.00,1.25,0.00,0.43,0
1,1929,-30.24,15.16,20.84,9.00,-2.09,9.23,1,-27.2,13.0,3.73,-23.2,13.0,-28.7,14.5,4,0,0,0.00,1.36,0.39,0.00,0
1,1930,-29.69,15.03,20.84,8.30,-1.85,8.51,1,-27.2,13.0,3.21,-23.2,13.0,-28.7,14.5,4,0,0,1.04,0.00,0.96,0.00,0
1,1931,-29.18,14.91,20.84,7.56,-2.10,7.85,1,-27.2,13.0,2.75,-23.2,13.0,-28.7,14.5,4,0,0,0.00,1.12,0.86,0.00,0
1,1932,-28.62,14.71,20.84,6.62,-2.75,7.17,1,-27.2,13.0,2.22,-23.2,13.0,-27.2,13.0,4,0,0,0.00,1.11,0.87,0.00,0
1,1933,-28.22,14.52,20.84,5.84,-3.21,6.66,1,-27.2,13.0,1.83,-23.2,13.0,-27.2,13.0,4,0,0,0.00,1.02,0.98,0.00,0
1,1934,-27.88,14.29,20.84,5.05,-3.67,6.24,1,-27.2,13.0,1.46,-23.2,13.0,-27.2,13.0,4,0,0,0.00,1.05,0.94,0.00,0
1,1935,-27.58,14.05,20.84,4.21,-4.01,5.82,1,-27.2,13.0,1.11,-23.2,13.0,-27.2,13.0,4,0,0,0.00,0.80,1.16,0.00,0
1,1936,-27.34,13.77,20.84,3.43,-4.47,5.63,1,-27.2,13.0,0.79,-23.2,13.0,-27.2,13.0,4,0,0,0.00,1.09,0.90,0.00,0
1,1937,-27.15,13.50,20.84,2.79,-4.08,4.94,1,-27.2,13.0,0.50,-23.2,13.0,-27.2,13.0,4,1,0,1.04,0.00,0.96,0.00,0
1,1938,-26.93,13.21,20.84,2.86,-3.16,4.27,1,-23.2,13.0,3.74,-25.2,3.0,-23.2,13.0,3,0,0,1.00,0.00,0.00,1.00,0
1,1939,-26.73,13.03,20.84,3.36,-2.40,4.13,1,-23.2,13.0,3.53,-25.2,3.0,-23.2,13.0,3,0,0,1.00,0.00,0.00,1.00,0
1,1940,-26.50,12.91,20.84,3.87,-1.65,4.21,1,-23.2,13.0,3.30,-25.2,3.0,-23.2,13.0,3,0,0,0.98,0.00,0.00,1.02,0
1,1941,-26.23,12.83,20.84,4.36,-0.88,4.45,1,-23.2,13.0,3.04,-25.2,3.0,-23.2,13.0,3,0,0,1.02,0.00,0.00,0.98,0
1,1942,-25.94,12.80,20.84,4.78,-0.07,4.78,1,-23.2,13.0,2.75,-25.2,3.0,-23.2,13.0,3,0,0,1.10,0.00,0.00,0.89,0
1,1943,-25.61,12.82,20.84,5.36,0.63,5.39,1,-23.2,13.0,2.42,-25.2,3.0,-23.2,13.0,3,0,0,0.83,0.00,0.00,1.13,0
1,1944,-25.28,12.86,20.84,4.90,0.49,4.92,1,-23.2,13.0,2.08,-25.2,3.0,-23.2,13.0,3,0,0,0.00,0.73,1.21,0.00,0
1,1945,-24.98,12.91,20.84,4.48,1.04,4.60,1,-23.2,13.0,1.79,-25.2,3.0,-23.2,13.0,3,0,0,1.41,0.00,0.12,0.00,0
1,1946,-24.69,13.01,20.84,4.63,1.90,5.00,1,-23.2,13.0,1.49,-25.2,3.0,-23.2,13.0,3,0,0,1.22,0.00,0.00,0.69,0
1,1947,-24.40,13.12,20.84,4.36,1.53,4.62,1,-23.2,13.0,1.21,-25.2,3.0,-23.2,13.0,3,0,0,0.00,1.28,0.50,0.00,0
1,1948,-24.12,13.19,20.84,4.51,0.71,4.57,1,-23.2,13.0,0.94,-25.2,3.0,-23.2,13.0,3,0,0,0.00,1.14,0.00,0.84,0
1,1949,-23.84,13.24,20.84,4.12,0.98,4.23,1,-23.2,13.0,0.69,-25.2,3.0,-23.2,13.0,3,1,0,1.16,0.00,0.81,0.00,0
1,1950,-23.55,13.33,20.84,3.28,0.85,3.38,1,-25.2,3.0,10.46,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.91,0.91,0.00,0
1,1951,-23.37,13.36,20.84,2.53,0.33,2.56,1,-25.2,3.0,10.52,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.82,1.08,0.00,0
1,1952,-23.23,13.36,20.84,1.81,-0.22,1.82,1,-25.2,3.0,10.55,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.91,1.01,0.00,0
1,1953,-23.14,13.33,20.84,1.10,-0.79,1.35,1,-25.2,3.0,10.53,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.91,0.99,0.00,0
1,1954,-23.10,13.26,20.84,0.39,-1.37,1.43,1,-25.2,3.0,10.47,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.91,0.97,0.00,0
1,1955,-23.10,13.15,20.84,-0.31,-1.95,1.97,1,-25.2,3.0,10.36,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.91,0.96,0.00,0
1,1956,-23.14,13.00,20.84,-1.01,-2.53,2.73,1,-25.2,3.0,10.21,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.89,0.92,0.00,0
1,1957,-23.23,12.82,20.84,-1.70,-3.12,3.56,1,-25.2,3.0,10.01,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.90,0.92,0.00,0
1,1958,-23.37,12.60,20.84,-2.39,-3.71,4.42,1,-25.2,3.0,9.77,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.97,0.99,0.00,0
1,1959,-23.55,12.34,20.84,-3.15,-4.20,5.25,1,-25.2,3.0,9.49,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.78,1.07,0.00,0
1,1960,-23.76,12.05,20.84,-3.38,-4.98,6.02,1,-25.2,3.0,9.16,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.38,0.30,0.00,0
1,1961,-23.98,11.70,20.84,-3.60,-5.82,6.85,1,-25.2,3.0,8.78,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.30,0.55,0.00,0
1,1962,-24.21,11.30,20.84,-3.56,-6.67,7.56,1,-25.2,3.0,8.35,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.41,0.10,0.00,0
1,1963,-24.42,10.85,20.84,-2.95,-7.24,7.82,1,-25.2,3.0,7.88,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.15,0.00,0.82,0
1,1964,-24.61,10.36,20.84,-3.10,-7.82,8.41,1,-25.2,3.0,7.39,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.22,0.72,0.00,0
1,1965,-24.82,9.84,20.84,-3.47,-8.44,9.12,1,-25.2,3.0,6.85,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.27,0.62,0.00,0
1,1966,-25.03,9.29,20.84,-2.87,-8.65,9.12,1,-25.2,3.0,6.29,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.75,0.00,1.20,0
1,1967,-25.20,8.75,20.84,-2.57,-7.99,8.40,1,-25.2,3.0,5.75,-37.2,3.0,-25.2,3.0,2,0,0,1.38,0.00,0.00,0.04,0
1,1968,-25.34,8.25,20.84,-1.86,-7.75,7.97,1,-25.2,3.0,5.26,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.51,0.00,1.22,0
1,1969,-25.44,7.77,20.84,-1.24,-7.19,7.29,1,-25.2,3.0,4.78,-37.2,3.0,-25.2,3.0,2,0,0,0.92,0.00,0.00,0.92,0
1,1970,-25.49,7.32,20.84,-0.45,-7.17,7.19,1,-25.2,3.0,4.33,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.78,0.00,1.04,0
1,1971,-25.49,6.85,20.84,0.33,-7.57,7.58,1,-25.2,3.0,3.86,-37.2,3.0,-25.2,3.0,2,0,0,0.00,1.03,0.00,0.82,0
1,1972,-25.46,6.38,20.84,0.47,-7.00,7.02,1,-25.2,3.0,3.39,-37.2,3.0,-25.2,3.0,2,0,0,1.33,0.00,0.08,0.00,0
1,1973,-25.42,5.95,20.84,0.97,-6.33,6.40,1,-25.2,3.0,2.96,-37.2,3.0,-25.2,3.0,2,0,0,0.53,0.00,0.00,1.19,0
1,1974,-25.35,5.57,20.84,0.82,-5.58,5.64,1,-25.2,3.0,2.58,-37.2,3.0,-25.2,3.0,2,0,0,1.09,0.00,0.73,0.00,0
1,1975,-25.32,5.22,20.84,0.09,-5.65,5.65,1,-25.2,3.0,2.23,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.84,1.00,0.00,0
1,1976,-25.32,4.87,20.84,0.26,-5.17,5.18,1,-25.2,3.0,1.87,-37.2,3.0,-25.2,3.0,2,0,0,0.98,0.00,0.00,0.90,0
1,1977,-25.28,4.57,20.84,0.78,-4.43,4.50,1,-25.2,3.0,1.57,-37.2,3.0,-25.2,3.0,2,0,0,0.94,0.00,0.00,0.94,0
1,1978,-25.24,4.29,20.84,0.29,-4.52,4.53,1,-25.2,3.0,1.29,-37.2,3.0,-25.2,3.0,2,0,0,0.00,0.79,1.07,0.00,0
1,1979,-25.24,4.01,20.84,0.08,-3.93,3.94,1,-25.2,3.0,1.01,-37.2,3.0,-25.2,3.0,2,0,0,1.35,0.00,0.01,0.00,0
1,1980,-25.22,3.78,20.84,0.61,-3.29,3.34,1,-25.2,3.0,0.78,-37.2,3.0,-25.2,3.0,2,0,0,0.66,0.00,0.00,1.17,0
1,1981,-25.18,3.59,20.84,0.28,-2.70,2.71,1,-25.2,3.0,0.60,-37.2,3.0,-25.2,3.0,2,1,0,0.79,0.00,1.09,0.00,0
1,1982,-25.19,3.41,20.84,-0.50,-1.87,1.93,1,-37.2,3.0,12.01,0.0,0.0,-37.2,3.0,1,0,0,0.97,0.00,0.94,0.00,0
1,1983,-25.25,3.32,20.84,-1.18,-1.27,1.73,1,-37.2,3.0,11.95,0.0,0.0,-37.2,3.0,1,0,0,0.72,0.00,1.10,0.00,0
1,1984,-25.36,3.25,20.84,-2.01,-0.94,2.22,1,-37.2,3.0,11.85,0.0,0.0,-37.2,3.0,1,0,0,0.27,0.00,1.35,0.00,0
1,1985,-25.51,3.21,20.84,-2.73,-0.41,2.76,1,-37.2,3.0,11.69,0.0,0.0,-37.2,3.0,1,0,0,0.86,0.00,1.11,0.00,0
1,1986,-25.71,3.20,20.84,-3.44,0.15,3.45,1,-37.2,3.0,11.49,0.0,0.0,-37.2,3.0,1,0,0,0.70,0.00,1.19,0.00,0
1,1987,-25.96,3.22,20.84,-4.31,0.24,4.32,1,-37.2,3.0,11.24,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.05,1.38,0.00,0
1,1988,-26.27,3.24,20.84,-5.11,0.60,5.15,1,-37.2,3.0,10.94,0.0,0.0,-37.2,3.0,1,0,0,0.61,0.00,1.25,0.00,0
1,1989,-26.62,3.29,20.84,-5.98,0.77,6.03,1,-37.2,3.0,10.58,0.0,0.0,-37.2,3.0,1,0,0,0.12,0.00,1.39,0.00,0
1,1990,-27.03,3.33,20.84,-6.64,0.26,6.65,1,-37.2,3.0,10.17,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.79,1.15,0.00,0
1,1991,-27.48,3.32,20.84,-7.36,-0.20,7.36,1,-37.2,3.0,9.72,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.43,1.34,0.00,0
1,1992,-27.98,3.30,20.84,-8.11,-0.43,8.12,1,-37.2,3.0,9.22,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.22,1.39,0.00,0
1,1993,-28.52,3.26,20.84,-8.71,-0.92,8.76,1,-37.2,3.0,8.68,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.71,1.21,0.00,0
1,1994,-29.10,3.19,20.84,-9.36,-1.15,9.43,1,-37.2,3.0,8.10,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.19,1.40,0.00,0
1,1995,-29.73,3.11,20.84,-10.01,-1.11,10.07,1,-37.2,3.0,7.48,0.0,0.0,-37.2,3.0,1,0,0,0.00,0.00,1.41,0.00,0
