update,total_steps,episodes,avg_reward,policy_loss,value_loss,entropy
935,478720,1925,9.5144,-0.000642,0.000361,2.160125
936,479232,1926,9.4988,-0.009292,2.898260,2.143387
937,479744,1926,9.4988,0.000490,0.001981,2.177650
938,480256,1926,9.4988,-0.000038,0.001234,2.170067
939,480768,1926,9.4988,-0.000661,0.000848,2.161788
940,481280,1926,9.4988,-0.000844,0.000653,2.165751
941,481792,1926,9.4988,0.000253,0.000566,2.179556
942,482304,1926,9.4988,-0.003543,0.000622,2.175396
943,482816,1926,9.4988,-0.004564,0.000479,2.159079
944,483328,1926,9.4988,-0.005260,0.000406,2.179305
945,483840,1926,9.4988,-0.002974,0.000368,2.168911
946,484352,1926,9.4988,-0.003195,0.000328,2.167361
947,484864,1926,9.4988,-0.001629,0.000372,2.171788
948,485376,1926,9.4988,-0.000620,3.370242,2.139965
949,485888,1927,13.6004,-0.002134,0.000659,2.167434
950,486400,1927,13.6004,-0.005209,0.000635,2.146167
951,486912,1927,13.6004,-0.003090,0.000400,2.160398
952,487424,1927,13.6004,-0.003753,0.000650,2.150415
953,487936,1927,13.6004,-0.008363,0.000582,2.159141
954,488448,1927,13.6004,-0.001096,0.000680,2.143940
955,488960,1927,13.6004,-0.000561,3.355720,2.150148
956,489472,1927,13.6004,-0.000552,0.000344,2.112662
957,489984,1927,13.6004,-0.001149,0.000786,2.166576
958,490496,1927,13.6004,-0.002261,0.000697,2.171057
959,491008,1927,13.6004,-0.004633,0.000751,2.142229
960,491520,1927,13.6004,-0.005065,0.000795,2.168416
961,492032,1927,13.6004,-0.002398,0.000729,2.172485
962,492544,1927,13.6004,-0.006578,0.000590,2.145517
963,493056,1927,13.6004,-0.000602,0.000510,2.177257
964,493568,1927,13.6004,-0.002467,0.000614,2.177739
965,494080,1927,13.6004,-0.001730,0.000640,2.166977
966,494592,1927,13.6004,0.000832,0.000559,2.165818
967,495104,1927,13.6004,-0.006670,0.000522,2.160502
968,495616,1927,13.6004,-0.002334,0.000512,2.163794
969,496128,1927,13.6004,-0.003962,0.000553,2.163735
970,496640,1927,13.6004,-0.004549,0.000521,2.162682
971,497152,1927,13.6004,-0.000542,0.000435,2.171916
972,497664,1927,13.6004,-0.002170,0.000505,2.173731
973,498176,1928,15.6962,-0.004590,0.000710,2.159265
974,498688,1928,15.6962,-0.001346,0.000447,2.173039
975,499200,1928,15.6962,-0.003780,0.000526,2.159413
976,499712,1928,15.6962,-0.007868,0.000513,2.151276
977,500224,1928,15.6962,-0.003928,0.000455,2.149876
978,500736,1928,15.6962,-0.004137,0.000405,2.153677
979,501248,1928,15.6962,-0.005326,0.000503,2.152114
980,501760,1928,15.6962,-0.011624,0.000300,2.158998
981,502272,1928,15.6962,-0.004277,3.368709,2.106314
982,502784,1928,15.6962,-0.002203,0.000363,2.131219
983,503296,1928,15.6962,-0.001100,0.000649,2.155985
984,503808,1928,15.6962,-0.003066,0.000694,2.143487
985,504320,1928,15.6962,-0.000472,0.000472,2.142514
986,504832,1929,17.7756,-0.000560,0.000644,2.123908
987,505344,1929,17.7756,-0.007308,0.000791,2.148044
988,505856,1929,17.7756,-0.001744,0.000557,2.159492
989,506368,1929,17.7756,-0.004825,0.000675,2.131786
990,506880,1929,17.7756,-0.005052,0.000546,2.132894
991,507392,1929,17.7756,-0.002748,0.000518,2.165180
992,507904,1929,17.7756,-0.002625,0.000505,2.140943
993,508416,1929,17.7756,-0.000625,0.000613,2.127779
994,508928,1929,17.7756,-0.001995,0.000652,2.169642
995,509440,1929,17.7756,-0.006762,0.000453,2.152228
996,509952,1929,17.7756,-0.001546,0.000297,2.126301
997,510464,1929,17.7756,-0.002152,0.000409,2.169399
998,510976,1929,17.7756,-0.000611,0.000527,2.171966
999,511488,1929,17.7756,-0.007231,0.000406,2.150655
1000,512000,1929,17.7756,-0.001768,0.000444,2.153953
1001,512512,1929,17.7756,-0.009920,0.000381,2.166216
1002,513024,1929,17.7756,0.000731,0.000452,2.154896
1003,513536,1929,17.7756,-0.003324,0.000355,2.168262
1004,514048,1929,17.7756,-0.009044,0.000263,2.154471
1005,514560,1929,17.7756,-0.001015,0.000203,2.155945
1006,515072,1929,17.7756,-0.008762,0.000111,2.168806
1007,515584,1929,17.7756,-0.006270,3.373822,2.165140
1008,516096,1929,17.7756,-0.002404,0.000774,2.171560
1009,516608,1930,19.8315,-0.000673,0.000768,2.161880
1010,517120,1930,19.8315,-0.000342,0.000744,2.150248
1011,517632,1930,19.8315,-0.004774,0.000532,2.169242
1012,518144,1930,19.8315,-0.000468,0.000444,2.160531
1013,518656,1930,19.8315,-0.004376,0.000495,2.168633
1014,519168,1930,19.8315,-0.000784,0.000524,2.155878
1015,519680,1930,19.8315,-0.001929,0.000348,2.167949
1016,520192,1930,19.8315,-0.000672,0.000487,2.166930
1017,520704,1930,19.8315,-0.007983,0.000475,2.176103
1018,521216,1930,19.8315,-0.003650,0.000361,2.170470
1019,521728,1930,19.8315,-0.003156,3.082498,2.137596
1020,522240,1930,19.8315,-0.000182,0.000565,2.158180
1021,522752,1930,19.8315,-0.000811,0.000484,2.164357
1022,523264,1930,19.8315,-0.004022,0.000624,2.166990
1023,523776,1931,21.8849,0.000468,0.000801,2.153101
1024,524288,1931,21.8849,-0.002337,0.000503,2.172518
1025,524800,1931,21.8849,-0.008842,0.000524,2.163639
1026,525312,1931,21.8849,-0.003588,0.000584,2.170240
1027,525824,1931,21.8849,-0.003487,0.000489,2.148493
1028,526336,1931,21.8849,-0.001213,0.000525,2.158994
1029,526848,1931,21.8849,-0.001425,0.000546,2.166214
1030,527360,1931,21.8849,-0.002556,0.000407,2.162919
1031,527872,1931,21.8849,-0.003180,0.000455,2.176480
1032,528384,1931,21.8849,-0.002291,0.000412,2.177456
1033,528896,1931,21.8849,-0.002798,3.380311,2.114847
1034,529408,1931,21.8849,-0.000686,0.000431,2.154960
1035,529920,1931,21.8849,-0.003648,0.000556,2.183851
1036,530432,1931,21.8849,-0.001399,0.000506,2.172429
1037,530944,1931,21.8849,-0.000029,0.000629,2.176874
1038,531456,1931,21.8849,-0.003926,0.000697,2.181693
1039,531968,1931,21.8849,-0.003010,0.000716,2.174965
1040,532480,1931,21.8849,-0.001059,0.000609,2.169542
1041,532992,1931,21.8849,-0.002292,0.000607,2.174463
1042,533504,1931,21.8849,0.000058,0.000479,2.180001
1043,534016,1931,21.8849,-0.000532,0.000446,2.182527
1044,534528,1931,21.8849,-0.003470,0.000466,2.178589
1045,535040,1931,21.8849,-0.000761,0.000541,2.179605
1046,535552,1932,24.0156,-0.000206,0.000704,2.167642
1047,536064,1932,24.0156,-0.001072,0.000518,2.161129
1048,536576,1932,24.0156,-0.001389,0.000478,2.150995
1049,537088,1932,24.0156,-0.001165,0.000354,2.154264
1050,537600,1932,24.0156,-0.000079,0.000212,2.157883
1051,538112,1932,24.0156,-0.006073,0.000131,2.155085
1052,538624,1932,24.0156,-0.004403,0.000083,2.157964
1053,539136,1932,24.0156,-0.000751,0.000053,2.156853
1054,539648,1932,24.0156,-0.006638,0.000031,2.168199
1055,540160,1932,24.0156,-0.007703,0.000030,2.176748
1056,540672,1932,24.0156,-0.000878,0.000029,2.167996
1057,541184,1932,24.0156,-0.004334,1.755441,2.156912
1058,541696,1932,24.0156,-0.006629,0.001217,2.156435
1059,542208,1932,24.0156,-0.000320,3.337593,2.143357
1060,542720,1933,28.1212,-0.003653,0.005890,2.170389
1061,543232,1933,28.1212,-0.003018,0.002239,2.174601
1062,543744,1933,28.1212,-0.001439,0.001432,2.169217
1063,544256,1933,28.1212,-0.001975,0.001191,2.161424
1064,544768,1933,28.1212,-0.003757,0.000844,2.172751
1065,545280,1933,28.1212,-0.006761,0.000657,2.161192
1066,545792,1933,28.1212,-0.004879,0.000524,2.139175
1067,546304,1933,28.1212,-0.003862,0.000578,2.156716
1068,546816,1933,28.1212,-0.001666,0.000598,2.155764
1069,547328,1933,28.1212,-0.002948,0.000583,2.152052
1070,547840,1933,28.1212,-0.001334,0.000867,2.137959
1071,548352,1933,28.1212,-0.000041,0.000572,2.159298
1072,548864,1933,28.1212,-0.000515,0.000375,2.162581
1073,549376,1933,28.1212,-0.003263,0.000183,2.143254
1074,549888,1933,28.1212,-0.001618,0.000095,2.142008
1075,550400,1933,28.1212,-0.004260,0.000049,2.166851
1076,550912,1933,28.1212,-0.004075,0.000044,2.169145
1077,551424,1933,28.1212,-0.005338,0.000026,2.164559
1078,551936,1933,28.1212,-0.001492,0.000011,2.169042
1079,552448,1933,28.1212,-0.001412,0.000020,2.161096
1080,552960,1933,28.1212,-0.001833,0.000020,2.154543
1081,553472,1933,28.1212,-0.002251,0.000028,2.169498
1082,553984,1933,28.1212,-0.008433,0.000015,2.157559
1083,554496,1934,28.1698,-0.005694,0.000058,2.152192
1084,555008,1934,28.1698,-0.008554,0.000049,2.138509
1085,555520,1934,28.1698,-0.008293,0.000025,2.161485
1086,556032,1934,28.1698,-0.008869,0.000014,2.151625
1087,556544,1934,28.1698,-0.004602,3.343189,2.120810
1088,557056,1934,28.1698,0.000004,0.001142,2.176284
1089,557568,1934,28.1698,-0.005250,0.000786,2.149011
1090,558080,1934,28.1698,-0.005098,0.000839,2.132645
1091,558592,1934,28.1698,-0.002024,0.000813,2.163620
1092,559104,1934,28.1698,-0.004838,0.000682,2.166391
1093,559616,1934,28.1698,-0.005255,0.000644,2.171619
1094,560128,1934,28.1698,-0.004458,0.000626,2.153522
1095,560640,1934,28.1698,-0.000902,0.000540,2.152913
1096,561152,1934,28.1698,-0.006603,0.000510,2.130083
1097,561664,1935,30.2142,-0.000021,0.000794,2.170868
1098,562176,1935,30.2142,-0.007847,0.000536,2.154020
1099,562688,1935,30.2142,-0.006899,0.000511,2.167466
1100,563200,1935,30.2142,-0.007576,0.000449,2.154586
1101,563712,1935,30.2142,-0.003690,0.000444,2.162473
1102,564224,1935,30.2142,-0.002760,0.000392,2.176403
1103,564736,1935,30.2142,-0.002818,0.000422,2.159707
1104,565248,1935,30.2142,-0.002754,0.000371,2.149324
1105,565760,1935,30.2142,-0.002527,3.366935,2.113612
1106,566272,1935,30.2142,-0.002513,3.373503,1.917008
1107,566784,1935,30.2142,-0.001577,0.000859,2.129292
1108,567296,1935,30.2142,0.001517,0.000828,2.166663
1109,567808,1935,30.2142,-0.000863,0.000858,2.161998
1110,568320,1935,30.2142,-0.004440,0.000879,2.155719
1111,568832,1935,30.2142,-0.002074,0.000764,2.152635
1112,569344,1935,30.2142,-0.003886,0.000743,2.150941
1113,569856,1935,30.2142,-0.000607,0.000843,2.157079
1114,570368,1935,30.2142,-0.006330,0.000821,2.147262
1115,570880,1935,30.2142,-0.007585,0.000760,2.148323
1116,571392,1935,30.2142,-0.001934,0.000754,2.160598
1117,571904,1935,30.2142,-0.000754,0.000670,2.159520
1118,572416,1935,30.2142,-0.004673,0.000843,2.158059
1119,572928,1935,30.2142,-0.003065,0.000744,2.144975
1120,573440,1936,34.3665,-0.001076,0.001019,2.158531
1121,573952,1936,34.3665,-0.000574,0.000771,2.159234
1122,574464,1936,34.3665,-0.005960,0.000771,2.153850
1123,574976,1936,34.3665,-0.005693,0.000680,2.146733
1124,575488,1936,34.3665,-0.004658,0.000646,2.133172
1125,576000,1936,34.3665,-0.006892,2.769232,2.092562
1126,576512,1936,34.3665,0.000322,0.001196,2.165101
1127,577024,1936,34.3665,-0.003351,0.000789,2.154783
1128,577536,1936,34.3665,-0.000617,0.000757,2.156258
1129,578048,1936,34.3665,-0.001030,0.000775,2.161621
1130,578560,1936,34.3665,-0.002921,0.000755,2.154525
1131,579072,1936,34.3665,-0.005638,0.000743,2.167509
1132,579584,1936,34.3665,-0.000876,0.000807,2.158975
1133,580096,1936,34.3665,-0.000136,0.000779,2.166983
1134,580608,1937,36.4510,-0.000687,0.001076,2.169880
1135,581120,1937,36.4510,-0.000024,0.000759,2.165544
1136,581632,1937,36.4510,-0.006145,0.000752,2.147903
1137,582144,1937,36.4510,-0.003775,0.000655,2.116355
1138,582656,1937,36.4510,-0.000743,3.336336,2.092596
1139,583168,1937,36.4510,-0.001210,0.000937,2.145416
1140,583680,1937,36.4510,-0.003168,0.000769,2.159124
1141,584192,1937,36.4510,-0.006582,0.000823,2.165398
1142,584704,1937,36.4510,-0.004897,0.000757,2.153255
1143,585216,1937,36.4510,-0.003900,3.367940,2.059009
1144,585728,1937,36.4510,-0.003881,0.000822,2.138060
1145,586240,1937,36.4510,-0.003486,0.001088,2.128171
1146,586752,1937,36.4510,0.000244,0.001091,2.167086
1147,587264,1937,36.4510,-0.005109,0.000783,2.166984
1148,587776,1937,36.4510,-0.001617,0.000796,2.178500
1149,588288,1937,36.4510,-0.003699,0.000848,2.170430
1150,588800,1937,36.4510,-0.001455,0.000980,2.168824
1151,589312,1937,36.4510,-0.000770,0.000834,2.172327
1152,589824,1937,36.4510,-0.000935,0.000783,2.162727
1153,590336,1937,36.4510,-0.007440,0.000792,2.160875
1154,590848,1937,36.4510,-0.000257,3.368309,2.110869
1155,591360,1937,36.4510,-0.004489,0.000868,2.157093
1156,591872,1937,36.4510,-0.002049,0.000867,2.138889
1157,592384,1938,42.6360,-0.000073,0.001243,2.169340
1158,592896,1938,42.6360,-0.005170,0.001150,2.162030
1159,593408,1938,42.6360,-0.000648,0.000885,2.145412
1160,593920,1938,42.6360,-0.001430,0.000953,2.163543
1161,594432,1938,42.6360,-0.002452,0.001005,2.169006
1162,594944,1938,42.6360,0.000838,0.000859,2.159938
1163,595456,1938,42.6360,-0.000000,0.000860,2.164159
1164,595968,1938,42.6360,-0.002695,0.000947,2.170960
1165,596480,1938,42.6360,-0.002652,3.364122,2.100026
1166,596992,1938,42.6360,-0.000260,0.000926,2.176059
1167,597504,1938,42.6360,-0.004172,0.001104,2.168466
1168,598016,1938,42.6360,-0.007403,0.001016,2.180684
1169,598528,1938,42.6360,-0.002968,0.000996,2.169802
1170,599040,1938,42.6360,0.000071,0.001055,2.178732
1171,599552,1939,44.7289,-0.000116,0.001528,2.166787
1172,600064,1939,44.7289,-0.001938,0.001037,2.167941
1173,600576,1939,44.7289,-0.001671,0.000957,2.174170
1174,601088,1939,44.7289,-0.002473,0.000909,2.179532
1175,601600,1939,44.7289,0.000021,0.001028,2.179545
1176,602112,1939,44.7289,-0.002422,3.365429,2.149616
1177,602624,1939,44.7289,-0.004130,0.001029,2.173322
1178,603136,1939,44.7289,-0.006483,0.001146,2.142911
1179,603648,1939,44.7289,0.000140,0.001391,2.173293
1180,604160,1939,44.7289,-0.002016,0.000851,2.135008
1181,604672,1939,44.7289,-0.000279,3.360160,2.150880
1182,605184,1939,44.7289,-0.003115,0.001304,2.167382
1183,605696,1939,44.7289,-0.004713,0.001564,2.122709
1184,606208,1939,44.7289,-0.002701,3.351483,2.107356
1185,606720,1939,44.7289,-0.001418,0.003503,2.166193
1186,607232,1939,44.7289,-0.003639,0.003144,2.172594
1187,607744,1939,44.7289,-0.000695,0.002320,2.168485
1188,608256,1939,44.7289,-0.000824,0.001777,2.177653
1189,608768,1939,44.7289,-0.002295,0.001668,2.169699
1190,609280,1939,44.7289,-0.001059,0.001615,2.176017
1191,609792,1939,44.7289,-0.004084,0.001334,2.145137
1192,610304,1939,44.7289,0.000191,0.001332,2.175808
1193,610816,1939,44.7289,-0.001269,0.001243,2.173401
1194,611328,1940,50.9423,-0.000211,0.001635,2.165511
1195,611840,1940,50.9423,-0.000061,0.001144,2.172833
1196,612352,1940,50.9423,-0.009344,0.001043,2.156062
1197,612864,1940,50.9423,-0.003439,0.000962,2.160705
1198,613376,1940,50.9423,-0.001211,0.000880,2.146847
1199,613888,1940,50.9423,-0.002128,0.000949,2.178391
1200,614400,1940,50.9423,-0.005553,0.000883,2.173876
1201,614912,1940,50.9423,-0.000500,0.000801,2.176794
1202,615424,1940,50.9423,-0.001396,0.000692,2.179496
1203,615936,1940,50.9423,-0.004541,0.000552,2.153086
1204,616448,1940,50.9423,-0.002210,0.000299,2.160669
1205,616960,1940,50.9423,-0.001915,0.000188,2.163804
1206,617472,1940,50.9423,-0.008966,0.000108,2.174508
1207,617984,1941,50.9808,-0.002000,0.000087,2.163239
1208,618496,1941,50.9808,-0.001112,3.354087,2.145844
1209,619008,1941,50.9808,-0.003293,3.332556,2.149757
1210,619520,1941,50.9808,-0.000591,0.003333,2.153230
1211,620032,1941,50.9808,0.000235,0.002499,2.158695
1212,620544,1941,50.9808,-0.004921,0.002020,2.175977
1213,621056,1941,50.9808,-0.005785,0.001675,2.172568
1214,621568,1941,50.9808,-0.004918,0.001465,2.129948
1215,622080,1941,50.9808,-0.000214,0.000981,2.166823
1216,622592,1941,50.9808,-0.001745,0.000978,2.167120
1217,623104,1941,50.9808,-0.001919,0.000725,2.139089
1218,623616,1941,50.9808,-0.000292,0.000868,2.171998
1219,624128,1941,50.9808,-0.000455,0.000750,2.167858
1220,624640,1941,50.9808,-0.004755,0.000590,2.157937
1221,625152,1941,50.9808,-0.000530,0.000454,2.145208
1222,625664,1941,50.9808,-0.003140,0.000283,2.146799
1223,626176,1941,50.9808,-0.001373,0.000152,2.160868
1224,626688,1941,50.9808,-0.005466,0.000084,2.117549
1225,627200,1941,50.9808,-0.001885,0.000067,2.144604
1226,627712,1941,50.9808,-0.000906,0.000040,2.166634
1227,628224,1941,50.9808,-0.002813,0.000043,2.130822
1228,628736,1941,50.9808,-0.008756,0.000042,2.094443
1229,629248,1941,50.9808,-0.009459,0.000058,2.148946
1230,629760,1941,50.9808,-0.004831,3.332778,2.108061
1231,630272,1942,57.1859,-0.002918,0.001590,2.151136
1232,630784,1942,57.1859,-0.000212,0.001069,2.153956
1233,631296,1942,57.1859,-0.002042,0.001060,2.153101
1234,631808,1942,57.1859,-0.003055,0.000892,2.160262
1235,632320,1942,57.1859,-0.005931,0.000935,2.140777
1236,632832,1942,57.1859,0.000163,0.000812,2.139364
1237,633344,1942,57.1859,-0.003712,0.000916,2.144128
1238,633856,1942,57.1859,-0.000367,0.000831,2.162900
1239,634368,1942,57.1859,-0.003139,0.000802,2.157425
1240,634880,1942,57.1859,-0.009650,0.000727,2.138558
1241,635392,1942,57.1859,-0.002462,0.000637,2.159199
1242,635904,1942,57.1859,-0.006024,0.000660,2.147738
1243,636416,1942,57.1859,-0.003154,3.359267,2.133497
1244,636928,1943,59.2596,-0.006761,0.004227,2.161860
1245,637440,1943,59.2596,-0.003338,0.001757,2.135368
1246,637952,1943,59.2596,-0.004905,0.001488,2.173724
1247,638464,1943,59.2596,-0.002189,0.001355,2.174737
1248,638976,1943,59.2596,-0.001229,0.001227,2.166733
1249,639488,1943,59.2596,-0.005230,0.001086,2.166253
1250,640000,1943,59.2596,-0.001040,0.000916,2.172625
1251,640512,1943,59.2596,-0.002487,0.000937,2.180690
1252,641024,1943,59.2596,-0.005351,3.360411,2.157356
1253,641536,1943,59.2596,-0.002151,0.001998,2.166252
1254,642048,1943,59.2596,-0.004760,0.001535,2.153305
1255,642560,1943,59.2596,0.000015,0.001596,2.176616
1256,643072,1943,59.2596,-0.000515,0.001041,2.173282
1257,643584,1943,59.2596,-0.000271,0.000908,2.176919
1258,644096,1943,59.2596,-0.002678,0.000990,2.177146
1259,644608,1943,59.2596,-0.000600,0.000937,2.177972
1260,645120,1943,59.2596,-0.003131,0.000684,2.181408
1261,645632,1943,59.2596,-0.000668,0.000660,2.183153
1262,646144,1943,59.2596,-0.001400,0.000528,2.179874
1263,646656,1943,59.2596,-0.007193,0.000381,2.178017
1264,647168,1943,59.2596,-0.008910,0.000205,2.174000
1265,647680,1943,59.2596,-0.010852,3.351108,2.103181
1266,648192,1943,59.2596,-0.004126,0.002359,2.176066
1267,648704,1944,63.3808,-0.001686,0.001904,2.170123
1268,649216,1944,63.3808,-0.001359,0.001329,2.158061
1269,649728,1944,63.3808,-0.001810,0.001261,2.176455
1270,650240,1944,63.3808,-0.004791,0.001245,2.174121
1271,650752,1944,63.3808,-0.003951,0.001134,2.175887
1272,651264,1944,63.3808,-0.003046,0.001035,2.171686
1273,651776,1944,63.3808,-0.001147,0.000932,2.171130
1274,652288,1944,63.3808,-0.001141,0.000920,2.182740
1275,652800,1944,63.3808,-0.004233,0.000876,2.166297
1276,653312,1944,63.3808,-0.000175,0.001024,2.175000
1277,653824,1944,63.3808,-0.002111,0.001032,2.166549
1278,654336,1944,63.3808,-0.002213,0.000985,2.165871
1279,654848,1944,63.3808,-0.001059,0.000867,2.184355
1280,655360,1944,63.3808,-0.002305,0.000728,2.180599
1281,655872,1945,63.4012,-0.002782,0.001167,2.174137
1282,656384,1945,63.4012,-0.001564,3.354638,2.157805
1283,656896,1945,63.4012,-0.009115,0.000929,2.070210
1284,657408,1945,63.4012,0.001561,0.001591,2.174705
1285,657920,1945,63.4012,-0.005981,0.001240,2.167069
1286,658432,1945,63.4012,-0.005761,0.001090,2.170664
1287,658944,1945,63.4012,-0.001286,0.000962,2.180098
1288,659456,1945,63.4012,-0.000963,0.000985,2.180228
1289,659968,1945,63.4012,-0.004691,0.001009,2.167091
1290,660480,1945,63.4012,-0.001895,3.362767,2.165166
1291,660992,1945,63.4012,-0.002878,0.001274,2.130353
1292,661504,1945,63.4012,-0.002256,0.001201,2.155014
1293,662016,1945,63.4012,-0.001834,0.001154,2.157914
1294,662528,1945,63.4012,0.000444,3.271874,2.160841
1295,663040,1945,63.4012,-0.001489,0.001297,2.177584
1296,663552,1945,63.4012,-0.001983,0.001474,2.172472
1297,664064,1945,63.4012,-0.001300,0.001308,2.172898
1298,664576,1945,63.4012,-0.002996,0.001281,2.182862
1299,665088,1945,63.4012,-0.002787,3.343172,2.165743
1300,665600,1945,63.4012,0.002096,0.001561,2.154431
1301,666112,1945,63.4012,-0.003054,0.001685,2.159732
1302,666624,1945,63.4012,-0.000045,0.001555,2.177954
1303,667136,1945,63.4012,-0.005228,0.001594,2.171566
1304,667648,1946,73.6310,-0.002512,3.356117,2.099889
1305,668160,1946,73.6310,0.000531,0.002168,2.164867
1306,668672,1946,73.6310,-0.003302,0.002299,2.176336
1307,669184,1946,73.6310,-0.004256,0.002113,2.171646
1308,669696,1946,73.6310,0.001075,0.002048,2.175381
1309,670208,1946,73.6310,-0.003175,0.001954,2.177108
1310,670720,1946,73.6310,-0.003070,0.001735,2.164714
1311,671232,1946,73.6310,-0.001245,0.001534,2.152032
1312,671744,1946,73.6310,-0.005273,0.001759,2.160567
1313,672256,1946,73.6310,-0.002775,0.001622,2.143216
1314,672768,1946,73.6310,-0.000377,3.355279,2.118410
1315,673280,1946,73.6310,-0.000299,0.001803,2.173316
1316,673792,1946,73.6310,-0.001339,0.002164,2.165439
1317,674304,1946,73.6310,-0.001719,0.002221,2.154578
1318,674816,1947,75.7461,-0.003090,0.002907,2.141834
1319,675328,1947,75.7461,-0.001279,0.002041,2.155982
1320,675840,1947,75.7461,-0.004253,0.001771,2.159635
1321,676352,1947,75.7461,-0.002593,0.001721,2.173753
1322,676864,1947,75.7461,-0.003586,0.001681,2.161610
1323,677376,1947,75.7461,-0.000364,0.001638,2.165519
1324,677888,1947,75.7461,-0.004567,0.001671,2.158058
1325,678400,1947,75.7461,-0.001063,0.001618,2.148315
1326,678912,1947,75.7461,-0.002455,0.001668,2.142437
1327,679424,1947,75.7461,-0.007004,0.001599,2.131824
1328,679936,1947,75.7461,-0.005578,0.001498,2.142243
1329,680448,1947,75.7461,-0.000793,0.001338,2.135887
1330,680960,1947,75.7461,-0.009215,0.001429,2.147809
1331,681472,1947,75.7461,0.000005,0.001489,2.153272
1332,681984,1947,75.7461,-0.003153,3.359416,2.117738
1333,682496,1947,75.7461,-0.002725,0.001733,2.167750
1334,683008,1947,75.7461,-0.009214,0.001709,2.140857
1335,683520,1947,75.7461,-0.009136,0.001441,2.129616
1336,684032,1947,75.7461,-0.003942,0.001733,2.152116
1337,684544,1947,75.7461,-0.006642,0.001667,2.146148
1338,685056,1947,75.7461,-0.002767,0.001496,2.166657
1339,685568,1947,75.7461,-0.001962,0.001432,2.150553
1340,686080,1947,75.7461,-0.000166,0.001447,2.161196
1341,686592,1948,79.8387,-0.001752,3.358172,2.066635
1342,687104,1948,79.8387,-0.000493,0.002920,2.161622
1343,687616,1948,79.8387,-0.002597,0.002356,2.162379
1344,688128,1948,79.8387,-0.008732,0.002102,2.143260
1345,688640,1948,79.8387,-0.004587,3.347082,2.120584
1346,689152,1948,79.8387,0.002267,0.004877,2.158556
1347,689664,1948,79.8387,-0.001536,0.003566,2.137093
1348,690176,1948,79.8387,-0.000892,0.002756,2.148187
1349,690688,1948,79.8387,-0.005546,0.002621,2.141605
1350,691200,1948,79.8387,-0.006139,0.002446,2.133140
1351,691712,1948,79.8387,-0.003227,0.002309,2.143032
1352,692224,1948,79.8387,0.000949,0.001934,2.162859
1353,692736,1948,79.8387,-0.003500,0.001890,2.147524
1354,693248,1948,79.8387,-0.001345,0.001982,2.159956
1355,693760,1949,81.9213,-0.003013,0.002574,2.124245
1356,694272,1949,81.9213,0.000179,0.001487,2.142789
1357,694784,1949,81.9213,-0.004642,0.001684,2.129104
1358,695296,1949,81.9213,-0.002421,0.001579,2.147234
1359,695808,1949,81.9213,-0.000782,0.001399,2.156733
1360,696320,1949,81.9213,-0.001480,0.001387,2.155484
1361,696832,1949,81.9213,-0.000861,3.358516,2.012134
1362,697344,1949,81.9213,-0.000887,0.001640,2.145685
1363,697856,1949,81.9213,-0.000887,0.001872,2.157822
1364,698368,1949,81.9213,-0.003663,0.001910,2.117752
1365,698880,1949,81.9213,-0.001678,0.001222,2.145504
1366,699392,1949,81.9213,-0.003178,3.109477,2.090137
1367,699904,1949,81.9213,-0.003341,0.002305,2.141720
1368,700416,1949,81.9213,-0.002551,3.303427,2.113794
1369,700928,1949,81.9213,-0.001989,0.005461,2.157482
1370,701440,1949,81.9213,-0.000660,0.003624,2.153193
1371,701952,1949,81.9213,-0.005385,0.002698,2.165099
1372,702464,1949,81.9213,0.001268,0.002261,2.159681
1373,702976,1949,81.9213,-0.004136,0.002363,2.144572
1374,703488,1949,81.9213,-0.000009,0.002038,2.161657
1375,704000,1949,81.9213,-0.000009,0.002024,2.161797
1376,704512,1949,81.9213,-0.001034,0.001878,2.162708
1377,705024,1949,81.9213,-0.002500,0.001692,2.159724
1378,705536,1950,88.1857,0.002646,0.002251,2.167939
1379,706048,1950,88.1857,-0.006919,0.001521,2.150214
1380,706560,1950,88.1857,-0.001309,0.001740,2.158922
1381,707072,1950,88.1857,-0.003493,0.001501,2.158033
1382,707584,1950,88.1857,-0.006383,0.001324,2.157290
1383,708096,1950,88.1857,-0.001821,0.001250,2.143306
1384,708608,1950,88.1857,-0.005913,3.359011,2.090924
1385,709120,1950,88.1857,-0.005115,0.002841,2.163249
1386,709632,1950,88.1857,-0.000792,0.001992,2.169343
1387,710144,1950,88.1857,-0.001153,0.002006,2.171575
1388,710656,1950,88.1857,-0.001234,0.001870,2.174750
1389,711168,1950,88.1857,-0.000059,0.001742,2.178462
1390,711680,1950,88.1857,-0.003683,0.001776,2.161559
1391,712192,1950,88.1857,-0.005371,0.001615,2.144456
1392,712704,1951,90.2481,-0.003202,0.002199,2.171659
1393,713216,1951,90.2481,-0.000416,0.001473,2.161279
1394,713728,1951,90.2481,-0.005537,0.001530,2.166860
1395,714240,1951,90.2481,-0.000840,0.001438,2.155582
1396,714752,1951,90.2481,-0.002219,0.001615,2.181447
1397,715264,1951,90.2481,-0.005502,0.001386,2.162755
1398,715776,1951,90.2481,0.000056,0.001567,2.160197
1399,716288,1951,90.2481,0.000036,0.001440,2.178353
1400,716800,1951,90.2481,-0.004575,0.001302,2.180374
1401,717312,1951,90.2481,-0.009601,0.001325,2.162187
1402,717824,1951,90.2481,-0.003889,0.001254,2.131935
